GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1079474830	2021-03-31 05:46:48.742424	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			1				Argentina	AR	Santa Fe	AR-S	La Capital	AR-S-LP					Jardín Botánico Municipal Ing. Lorenzo Parodi	L12940650	H	-31.5870902	-60.7072949	2021-02-20	17:32:00	obsr926785	S82067469	Traveling	P22	EBIRD	97	1.870		2	1	G6325837	0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS1080537616	2021-03-31 05:46:48.742424	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			1				Argentina	AR	Santa Fe	AR-S	La Capital	AR-S-LP					Jardín Botánico Municipal Ing. Lorenzo Parodi	L12940650	H	-31.5870902	-60.7072949	2021-02-20	17:32:00	obsr719451	S82164066	Traveling	P22	EBIRD	97	1.870		2	1	G6325837	0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS1072641121	2021-03-25 04:15:24.921167	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			1				Argentina	AR	Santa Fe	AR-S	La Capital	AR-S-LP					Jardín Botánico Municipal Ing. Lorenzo Parodi	L12940650	H	-31.5870902	-60.7072949	2021-02-13	11:25:00	obsr926785	S81220028	Traveling	P22	EBIRD	27	1.510		2	1		0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS515626340	2018-09-21 00:03:13	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			3				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Ea. Urunday	L6043935	H	-28.5184529	-61.7847662	2006-02-02	06:25:00	obsr435325	S37922852	Traveling	P22	EBIRD_ARG	480	4.000		2	1		0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS304846234	2021-03-31 05:46:48.742424	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			3				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Villa Minetti (estancia El Urunday)	L3508663	P	-28.5381596	-61.8002844	2006-02-03	06:00:00	obsr435732	S22482601	Traveling	P22	EBIRD	400	5.000		2	1		0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS304844875	2018-07-08 06:54:37	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			3				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Villa Minetti (estancia El Urunday)	L3508663	P	-28.5381596	-61.8002844	2006-02-02	06:25:00	obsr435732	S22482484	Traveling	P22	EBIRD	480	4.000		2	1		0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS515628119	2018-09-21 00:03:13	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			3				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Ea. Urunday	L6043935	H	-28.5184529	-61.7847662	2006-02-03	06:00:00	obsr435325	S37922966	Traveling	P22	EBIRD_ARG	360	5.000		2	1		0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS679025981	2019-01-04 02:55:58	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			2				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Campo Privado Osorio Departamento Nueve de Julio Santa Fe	L8024884	P	-29.2971959	-61.1609103	2018-10-06	07:00:00	obsr1171530	S50125911	Traveling	P22	EBIRD	360	5.000		3	1	G3601206	0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS666081670	2018-11-25 04:35:29	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			2				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Campo Privado Osorio Departamento Nueve de Julio Santa Fe	L8024884	P	-29.2971959	-61.1609103	2018-10-06	07:00:00	obsr974518	S49148145	Traveling	P22	EBIRD	360	5.000		3	1	G3601206	0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS1059841733	2021-01-26 09:17:36.058924	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			15				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Campo Privado F. Buyatti	L8476221	P	-29.2486546	-61.3679784	2020-10-31	09:00:00	obsr974518	S79922177	Traveling	P22	EBIRD	540	6.000		3	1	G6210459	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1006062581	2021-01-26 09:17:36.058924	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			15				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Campo Privado F. Buyatti	L8476221	P	-29.2486546	-61.3679784	2020-10-31	09:00:00	obsr1171530	S75728936	Traveling	P22	EBIRD	540	6.000		3	1	G6210459	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016600494	2020-12-11 17:54:37.847456	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			10				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-22	07:12:00	obsr315390	S76607170	Traveling	P22	EBIRD	180	0.270		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1017286559	2021-01-07 13:39:37.404374	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			15				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-22	06:56:00	obsr532773	S76655811	Traveling	P22	EBIRD	154	3.000		10	1	G5934662	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1017411792	2020-12-21 22:45:16.286919	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			8				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Campo cerca de Paraje El Triángulo	L12792298	P	-29.2466588	-61.3720620	2020-11-22	16:13:00	obsr974518	S76662296	Traveling	P22	EBIRD	180	5.000		14	1	G5935252	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016893615	2020-12-11 17:34:01.009847	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			24				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-21	06:11:00	obsr1389582	S76625906	Traveling	P22	EBIRD	180	3.000		10	1	G5934257	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1017797061	2021-03-25 04:15:24.921167	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			35				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-20	15:12:00	obsr914504	S76692065	Traveling	P22	EBIRD	240	4.000		10	1	G5934196	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1017409456	2020-12-11 17:34:01.013591	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			24				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-21	06:11:00	obsr1171530	S76662213	Traveling	P22	EBIRD	180	3.000		10	1	G5934257	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016597790	2020-11-23 15:59:10.608671	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			4				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Santa Fe, AR (-29.248, -61.37)	L12790655	P	-29.2478865	-61.3695991	2020-11-22	18:36:00	obsr315390	S76607224	Traveling	P22	EBIRD	120	10.180		10	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1017410398	2021-03-25 04:15:24.921167	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			35				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-20	15:12:00	obsr1171530	S76662261	Traveling	P22	EBIRD	240	4.000		10	1	G5934196	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1017410130	2021-01-07 13:39:37.404374	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			15				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-22	06:56:00	obsr1171530	S76662221	Traveling	P22	EBIRD	154	3.000		10	1	G5934662	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016893879	2021-03-25 04:15:24.921167	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			35				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-20	15:12:00	obsr1389582	S76625911	Traveling	P22	EBIRD	240	4.000		10	1	G5934196	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1017283360	2020-12-21 22:45:16.286919	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			8				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Campo cerca de Paraje El Triángulo	L12792298	P	-29.2466588	-61.3720620	2020-11-22	16:13:00	obsr532773	S76655678	Traveling	P22	EBIRD	180	5.000		14	1	G5935252	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016595918	2020-12-11 17:34:00.913911	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			1				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-21	06:44:00	obsr315390	S76606906	Traveling	P22	EBIRD	600	0.170		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1017795759	2020-12-21 22:45:16.286919	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			8				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Campo cerca de Paraje El Triángulo	L12792298	P	-29.2466588	-61.3720620	2020-11-22	16:13:00	obsr914504	S76692171	Traveling	P22	EBIRD	180	5.000		14	1	G5935252	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016893270	2021-01-18 07:09:41.505635	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			15				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-22	06:56:00	obsr1389582	S76625889	Traveling	P22	EBIRD	154	3.000		10	1	G5934662	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016679493	2021-03-25 04:15:24.921167	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			35				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-20	15:12:00	obsr435325	S76613356	Traveling	P22	EBIRD	240	4.000		10	1	G5934196	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1017410834	2021-02-07 11:54:32.925871	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			2				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Campo en Departamento Nueve de Julio	L12792408	P	-29.1724110	-61.3917774	2020-11-23	07:49:00	obsr315390	S76662403	Traveling	P22	EBIRD	120	1.800		9	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016719963	2020-12-11 17:34:00.996283	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			24				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-21	06:11:00	obsr535219	S76616098	Traveling	P22	EBIRD	180	3.000		10	1	G5934257	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016687117	2021-03-25 04:15:24.921167	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			35				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-20	15:12:00	obsr968047	S76613898	Traveling	P22	EBIRD	240	4.000		10	1	G5934196	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016984492	2021-03-25 04:15:24.921167	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			35				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-20	15:12:00	obsr1464010	S76632861	Traveling	P22	EBIRD	240	4.000		10	1	G5934196	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1017286425	2020-12-11 17:34:00.977804	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			24				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-21	06:11:00	obsr532773	S76655806	Traveling	P22	EBIRD	180	3.000		10	1	G5934257	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016989450	2020-12-21 22:45:16.286919	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			8				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Campo cerca de Paraje El Triángulo	L12792298	P	-29.2466588	-61.3720620	2020-11-22	16:13:00	obsr1464010	S76633448	Traveling	P22	EBIRD	180	5.000		14	1	G5935252	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1017410282	2020-12-21 22:45:16.286919	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			8				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Campo cerca de Paraje El Triángulo	L12792298	P	-29.2466588	-61.3720620	2020-11-22	16:13:00	obsr1171530	S76662231	Traveling	P22	EBIRD	180	5.000		14	1	G5935252	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016734989	2021-01-07 13:39:37.404374	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			15				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-22	06:56:00	obsr435325	S76616906	Traveling	P22	EBIRD	154	3.000		10	1	G5934662	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016723432	2021-03-25 04:15:24.921167	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			35				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-20	15:12:00	obsr535219	S76616212	Traveling	P22	EBIRD	240	4.000		10	1	G5934196	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016892728	2020-12-21 22:45:16.286919	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			8				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Campo cerca de Paraje El Triángulo	L12792298	P	-29.2466588	-61.3720620	2020-11-22	16:13:00	obsr1389582	S76625877	Traveling	P22	EBIRD	180	5.000		14	1	G5935252	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016855173	2020-12-21 22:45:16.286919	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			8				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Campo cerca de Paraje El Triángulo	L12792298	P	-29.2466588	-61.3720620	2020-11-22	16:13:00	obsr535219	S76623977	Traveling	P22	EBIRD	180	5.000		14	1	G5935252	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016857420	2021-03-25 04:15:24.921167	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			35				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-20	15:12:00	obsr315390	S76624100	Traveling	P22	EBIRD	240	4.000		10	1	G5934196	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1017286265	2021-03-25 04:15:24.921167	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			35				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-20	15:12:00	obsr532773	S76655805	Traveling	P22	EBIRD	240	4.000		10	1	G5934196	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016788895	2021-01-07 13:39:37.404374	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			15				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-22	06:56:00	obsr642518	S76620441	Traveling	P22	EBIRD	154	3.000		10	1	G5934662	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1017285586	2020-12-21 22:45:16.286919	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			8				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Campo cerca de Paraje El Triángulo	L12792298	P	-29.2466588	-61.3720620	2020-11-22	16:13:00	obsr642518	S76655760	Traveling	P22	EBIRD	180	5.000		14	1	G5935252	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016857887	2021-01-07 13:39:37.404374	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			15				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-22	06:56:00	obsr315390	S76624125	Traveling	P22	EBIRD	154	3.000		10	1	G5934662	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016858052	2020-12-21 22:45:16.286919	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			8				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Campo cerca de Paraje El Triángulo	L12792298	P	-29.2466588	-61.3720620	2020-11-22	16:13:00	obsr315390	S76624132	Traveling	P22	EBIRD	180	5.000		14	1	G5935252	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1017797531	2020-12-11 17:34:00.970461	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			24				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-21	06:11:00	obsr914504	S76692120	Traveling	P22	EBIRD	180	3.000		10	1	G5934257	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016689026	2020-12-11 17:34:01.002067	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			24				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-21	06:11:00	obsr435325	S76614377	Traveling	P22	EBIRD	180	3.000		10	1	G5934257	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016745021	2020-12-21 22:45:16.286919	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			8				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Campo cerca de Paraje El Triángulo	L12792298	P	-29.2466588	-61.3720620	2020-11-22	16:13:00	obsr435325	S76617787	Traveling	P22	EBIRD	180	5.000		14	1	G5935252	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016864472	2020-12-21 22:45:16.286919	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			8				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Campo cerca de Paraje El Triángulo	L12792298	P	-29.2466588	-61.3720620	2020-11-22	16:13:00	obsr968047	S76624363	Traveling	P22	EBIRD	180	5.000		14	1	G5935252	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016830368	2021-01-07 13:39:37.404374	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			15				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-22	06:56:00	obsr968047	S76622803	Traveling	P22	EBIRD	154	3.000		10	1	G5934662	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016989079	2021-01-07 13:39:37.404374	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			15				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-22	06:56:00	obsr1464010	S76633406	Traveling	P22	EBIRD	154	3.000		10	1	G5934662	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016985576	2020-12-11 17:34:00.993302	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			24				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-21	06:11:00	obsr1464010	S76632948	Traveling	P22	EBIRD	180	3.000		10	1	G5934257	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1017797843	2021-01-07 13:39:37.404374	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			15				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-22	06:56:00	obsr914504	S76692146	Traveling	P22	EBIRD	154	3.000		10	1	G5934662	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016854734	2021-01-07 13:39:37.404374	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			15				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-22	06:56:00	obsr535219	S76623939	Traveling	P22	EBIRD	154	3.000		10	1	G5934662	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016786807	2020-12-11 17:34:00.981208	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			24				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-21	06:11:00	obsr642518	S76620360	Traveling	P22	EBIRD	180	3.000		10	1	G5934257	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016587333	2021-03-25 04:15:24.921167	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			15				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-20	15:09:00	obsr315390	S76606648	Traveling	P22	EBIRD	300	2.090		9	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016696966	2020-12-11 17:34:00.986802	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			24				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-21	06:11:00	obsr968047	S76614611	Traveling	P22	EBIRD	180	3.000		10	1	G5934257	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016857494	2020-12-11 17:34:00.963358	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			24				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-21	06:11:00	obsr315390	S76624111	Traveling	P22	EBIRD	180	3.000		10	1	G5934257	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1016785751	2021-03-25 04:15:24.921167	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			35				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					B3Q (relicto bosque tres Quebrachos)	L4309972	H	-28.2288024	-61.6874170	2020-11-20	15:12:00	obsr642518	S76620284	Traveling	P22	EBIRD	240	4.000		10	1	G5934196	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1053106614	2021-01-16 18:55:51.145615	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			1				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Unnamed Road, Santa Fe, AR (-29,216, -61,81)	L12485543	P	-29.2156218	-61.8099440	2021-01-14	14:25:00	obsr1928085	S79250385	Traveling	P22	EBIRD_ARG	60	3.190		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1055379307	2021-01-19 15:46:31.280163	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			2				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					Unnamed Road, Santa Fe, AR (-29,216, -61,801)	L13331080	P	-29.2162258	-61.8010678	2021-01-19	14:15:00	obsr1928085	S79561353	Traveling	P22	EBIRD_ARG	90	2.680		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1079792700	2021-02-22 12:21:59.050663	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			1				Argentina	AR	Santa Fe	AR-S	Nueve de Julio	AR-S-NJ					bosquecito Ruta Nacional 98, Santa Fe, AR (-29,22, -61,653)	L13795091	P	-29.2196630	-61.6531921	2021-02-21	15:06:00	obsr1928085	S82100388	Traveling	P22	EBIRD_ARG	83	1.100		1	1		0	1	0				
